Distance,Population,Safety,Shelter_Indices
0.17745480432871677,0.13830202393015661,0.06802337159964443,"[2950, 5600, 1714, 4671, 4670, 3095, 1206, 5584, 4919, 1704, 4470, 924, 5534, 4644, 5574, 5280, 330, 495, 4108, 928, 4258, 2944, 901, 1707, 304, 1715, 5819, 5494, 493, 47, 5586, 5582, 551, 4893, 5314, 3235, 4682, 5598, 5555, 4651, 1682, 4600, 4432, 879, 4445, 553, 4362, 3595, 5812, 3577, 867, 5812, 868, 246, 4610, 5502, 880, 5590, 5554, 5264, 2764, 5465, 1704, 2778, 5269, 881, 2441, 4665, 4610, 1710, 1723, 1204, 5554, 2289, 2947, 867, 5569, 522, 2941, 2368, 4365, 5494, 1250, 2942, 5538, 1275, 5365, 1249, 2445, 4903, 4654, 1890, 3611, 1726, 3196, 4895, 3569, 4651, 5657, 5417, 4787, 4938, 5603, 4654, 1729, 3576, 4074, 5592, 280, 4369, 868, 1762, 539, 4132, 3300, 5505, 3698, 869, 230, 2825, 538, 4378, 4233, 3372, 2463, 3611, 4483, 4439, 1723, 3183, 5579, 4667, 5406, 4438, 5481, 5575, 5282, 4652, 2947, 242, 4265, 5474, 5283, 881, 3604, 2399]"
0.19547871628912653,0.1278603454732772,0.06875621743397496,"[2950, 5599, 1714, 4665, 4374, 2943, 1206, 5584, 4938, 1702, 5482, 867, 5535, 4644, 5575, 5280, 269, 498, 4108, 928, 4258, 2944, 906, 1711, 300, 888, 5813, 5495, 493, 280, 5577, 5581, 551, 4893, 5314, 3237, 4683, 5597, 5554, 3592, 1683, 4621, 4452, 885, 4459, 553, 4362, 3557, 5812, 3570, 867, 5813, 890, 241, 4388, 5502, 880, 5590, 5554, 5278, 2947, 1691, 1704, 2811, 5268, 881, 2449, 4642, 882, 1710, 1691, 1204, 5554, 2293, 2947, 867, 5569, 522, 2945, 2367, 4360, 5501, 1249, 2942, 5538, 1276, 5365, 1250, 2368, 4938, 4655, 1890, 3613, 1726, 2945, 4895, 3563, 4654, 5657, 5417, 4787, 4939, 5692, 4656, 1726, 3576, 4074, 5592, 234, 4369, 868, 1762, 539, 4132, 3300, 5505, 3699, 869, 234, 2825, 540, 4378, 4187, 3282, 2463, 3612, 4479, 4426, 1725, 3183, 5582, 4670, 5407, 4359, 5481, 5575, 5283, 4654, 2948, 241, 4371, 5474, 5283, 880, 3604, 2399]"
0.21134601572599315,0.12196036580408759,0.06770972519207213,"[2950, 5599, 1714, 4665, 4374, 2942, 1236, 5582, 4938, 1680, 5482, 919, 5535, 4644, 5575, 5280, 266, 548, 4108, 928, 4258, 2941, 548, 1709, 258, 880, 5565, 5495, 493, 280, 5577, 5581, 551, 4893, 5314, 3237, 4610, 5597, 5555, 3592, 1682, 4621, 4431, 880, 4459, 553, 4363, 3588, 5814, 3570, 883, 5813, 889, 259, 918, 5508, 880, 5590, 5554, 5276, 2942, 921, 1704, 2822, 5268, 881, 2471, 4666, 882, 1707, 1728, 1204, 5554, 2293, 2947, 869, 5570, 522, 2946, 2367, 4360, 5504, 1249, 2942, 5539, 1276, 5365, 1249, 2468, 4937, 4655, 1890, 3567, 1726, 2945, 4937, 3566, 4651, 5657, 5417, 4787, 4939, 5608, 4656, 1729, 3576, 4073, 5592, 232, 4367, 868, 1762, 539, 4132, 3300, 5508, 3699, 869, 230, 2826, 541, 4378, 4230, 3283, 2463, 3612, 4362, 4426, 1725, 3183, 5582, 4670, 5407, 4449, 5480, 5575, 5295, 4655, 2948, 241, 4608, 5475, 5283, 902, 3604, 2399]"
0.21333942488979513,0.1212067955162568,0.06693403284486987,"[2950, 5599, 1714, 4665, 4385, 2943, 1205, 5581, 4938, 1680, 5503, 921, 5534, 4644, 5566, 5280, 266, 547, 4108, 928, 4258, 2945, 549, 1710, 258, 880, 5548, 5495, 493, 295, 5592, 5581, 551, 4893, 5314, 3237, 4659, 5598, 5555, 3577, 1681, 4610, 4453, 885, 4451, 553, 4363, 3557, 5813, 3570, 869, 5819, 889, 260, 517, 5508, 880, 5590, 5554, 5276, 2948, 912, 1704, 2811, 5268, 881, 2471, 4665, 882, 1703, 1729, 1204, 5554, 2293, 2947, 867, 5569, 522, 2946, 2367, 4360, 5507, 1249, 2942, 5539, 1276, 5365, 1250, 2480, 4938, 4655, 1890, 3566, 1726, 2945, 4941, 3567, 4651, 5657, 5417, 4787, 4939, 5608, 4656, 1729, 3576, 4074, 5592, 232, 4369, 868, 1762, 539, 4132, 3300, 5505, 3699, 869, 233, 2816, 540, 4374, 4230, 3283, 2463, 3612, 4474, 4426, 1725, 3176, 5582, 4669, 5407, 4443, 5475, 5575, 5294, 4655, 2948, 240, 4608, 5475, 5283, 880, 3604, 2399]"
0.22231996335448,0.11543748127999987,0.06342090172790223,"[2950, 5599, 1714, 4671, 4616, 2946, 1235, 5584, 4939, 1680, 5399, 924, 5534, 4644, 5578, 5268, 256, 552, 4108, 928, 4258, 2953, 568, 1710, 257, 879, 5579, 5490, 493, 182, 5579, 5581, 551, 4888, 5314, 3237, 4676, 5578, 5555, 3527, 1682, 4621, 4432, 880, 4430, 553, 4369, 3588, 5818, 3570, 2970, 5812, 891, 259, 544, 5477, 880, 5590, 5554, 5277, 2953, 1813, 1704, 2782, 5268, 881, 2473, 4663, 547, 1714, 1725, 1204, 5554, 2294, 2945, 867, 5569, 522, 2941, 2360, 4359, 542, 1250, 2942, 5546, 1276, 5365, 1249, 2468, 4936, 4656, 1890, 3579, 1724, 2941, 4937, 3555, 4655, 5657, 5417, 4787, 4939, 5619, 4642, 1708, 3576, 4073, 5594, 244, 4366, 868, 1762, 539, 4132, 3300, 5505, 3699, 869, 230, 2815, 541, 4345, 4233, 3282, 2463, 3610, 4361, 4426, 1709, 3184, 5582, 4656, 5412, 4453, 5474, 5576, 5278, 4655, 2951, 257, 4292, 5476, 5282, 881, 3604, 2399]"
0.20197472091828633,0.12749831461210145,0.06844443472785068,"[2950, 5599, 1714, 4665, 4670, 2942, 1205, 5584, 4937, 1703, 5480, 867, 5534, 4644, 5574, 5280, 265, 547, 4108, 928, 4258, 2951, 902, 1726, 259, 880, 5813, 5495, 493, 280, 5590, 5582, 551, 4893, 5314, 3235, 4658, 5597, 5556, 3576, 1683, 4621, 4431, 885, 4459, 553, 4362, 3556, 5812, 3570, 867, 5818, 888, 246, 4361, 5502, 880, 5590, 5554, 5264, 2947, 1709, 1704, 2775, 5268, 881, 2442, 4642, 883, 1709, 1729, 1204, 5553, 2293, 2946, 869, 5569, 522, 2946, 2367, 4360, 5495, 1250, 2942, 5539, 1272, 5366, 1250, 2368, 4904, 4654, 1890, 3613, 1726, 2943, 4895, 3575, 4654, 5657, 5417, 4787, 4939, 5605, 4654, 1729, 3576, 4078, 5592, 233, 4369, 868, 1762, 539, 4132, 3300, 5505, 3699, 869, 234, 2824, 541, 4377, 4233, 3283, 2463, 3612, 4336, 4426, 1726, 3183, 5582, 4670, 5407, 4358, 5475, 5574, 5283, 4655, 2948, 257, 4356, 5474, 5283, 880, 3604, 2399]"
0.2164268909153617,0.11674629903329886,0.06568011274452085,"[2950, 5599, 1714, 4665, 4385, 2942, 1205, 5584, 4938, 1692, 5503, 917, 5534, 4644, 5566, 5280, 266, 547, 4108, 928, 4258, 2945, 558, 1710, 258, 880, 5568, 5495, 493, 295, 5592, 5581, 551, 4893, 5314, 3231, 4655, 5598, 5555, 3577, 1681, 4611, 4453, 886, 4451, 553, 4363, 3557, 5813, 3570, 869, 5812, 889, 260, 517, 5508, 880, 5590, 5554, 5276, 2948, 912, 1704, 2811, 5268, 881, 2471, 4665, 580, 1703, 1729, 1203, 5554, 2293, 2945, 867, 5569, 522, 2941, 2367, 4359, 5507, 1249, 2942, 5539, 1276, 5365, 1250, 2480, 4939, 4655, 1890, 3578, 1726, 2945, 4941, 3557, 4651, 5657, 5417, 4787, 4939, 5607, 4656, 2484, 3576, 4074, 5592, 232, 4369, 875, 1762, 539, 4132, 3300, 5512, 3699, 869, 233, 2816, 540, 4373, 4227, 3283, 2463, 3616, 4474, 4412, 1725, 3176, 5582, 4669, 5407, 4443, 5475, 5575, 5294, 4655, 2948, 240, 4352, 5475, 5283, 897, 3604, 2399]"
0.20421490987855143,0.12671699606028403,0.06796969885089593,"[2950, 5599, 1714, 4671, 4374, 2943, 1205, 5584, 4938, 1702, 5480, 867, 5534, 4644, 5575, 5280, 268, 547, 4108, 928, 4258, 2945, 906, 1711, 259, 888, 5561, 5495, 493, 280, 5578, 5581, 551, 4893, 5314, 3237, 4683, 5597, 5555, 3592, 1683, 4621, 4452, 879, 4460, 553, 4362, 3556, 5812, 3570, 867, 5813, 889, 241, 4388, 5501, 880, 5590, 5554, 5278, 2947, 1692, 1704, 2816, 5268, 881, 2465, 4642, 882, 1710, 1691, 1204, 5553, 2293, 2947, 867, 5569, 522, 2945, 2367, 4360, 5501, 1249, 2942, 5538, 1276, 5365, 1250, 2368, 4938, 4655, 1890, 3608, 1726, 2945, 4895, 3563, 4654, 5657, 5417, 4787, 4939, 5605, 4656, 1726, 3576, 4074, 5592, 234, 4369, 868, 1762, 539, 4132, 3300, 5505, 3699, 869, 234, 2825, 540, 4378, 4187, 3282, 2463, 3615, 4479, 4426, 1722, 3183, 5579, 4671, 5407, 4368, 5475, 5575, 5283, 4654, 2948, 241, 4370, 5474, 5283, 881, 3604, 2399]"
0.21603927300607617,0.12013082130695803,0.06456349462994247,"[2952, 5600, 1714, 4671, 4614, 2948, 1235, 5580, 4940, 1681, 5479, 922, 5534, 4644, 5575, 5268, 333, 548, 4108, 928, 4258, 2950, 878, 1710, 257, 878, 5538, 5495, 493, 182, 5579, 5582, 550, 4893, 5314, 3235, 4654, 5599, 5555, 3669, 1682, 4621, 4453, 880, 4457, 553, 4369, 3588, 5814, 3571, 880, 5812, 887, 260, 544, 5508, 880, 5590, 5554, 5262, 2953, 5542, 1704, 2779, 5268, 883, 2473, 4663, 566, 1711, 1730, 1204, 5571, 2293, 2945, 867, 5570, 522, 2941, 2361, 4359, 525, 1250, 2942, 5544, 1275, 5365, 1250, 2473, 4936, 4654, 1890, 3608, 1724, 2941, 4895, 3572, 4651, 5657, 5417, 4787, 4939, 5625, 4654, 1701, 3576, 4074, 5591, 245, 4369, 870, 1762, 539, 4132, 3300, 5505, 3699, 869, 233, 2815, 540, 4340, 4231, 3282, 2463, 3612, 4347, 4437, 1708, 3183, 5582, 4654, 5406, 4439, 5482, 5576, 5276, 4655, 2950, 257, 4344, 5475, 5281, 881, 3604, 2399]"
0.20509369675478595,0.12629948210855094,0.06737543063710957,"[2950, 5599, 1714, 4665, 4374, 2951, 1205, 5582, 4938, 1681, 5482, 919, 5534, 4644, 5575, 5280, 266, 547, 4108, 928, 4258, 2945, 549, 1728, 258, 880, 5550, 5495, 493, 280, 5577, 5581, 551, 4893, 5314, 3237, 4668, 5597, 5555, 3599, 1673, 4601, 4431, 885, 4451, 553, 4363, 3556, 5814, 3577, 869, 5819, 868, 242, 4288, 5502, 879, 5590, 5554, 5276, 2942, 1691, 1704, 2811, 5268, 881, 2445, 4653, 882, 1703, 1728, 1204, 5554, 2293, 2947, 867, 5569, 522, 2946, 2367, 4360, 5504, 1250, 2942, 5539, 1276, 5365, 1250, 2475, 4937, 4654, 1890, 3567, 1726, 2945, 4895, 3571, 4651, 5657, 5417, 4787, 4939, 5608, 4656, 1729, 3576, 4074, 5592, 232, 4369, 868, 1762, 539, 4132, 3300, 5505, 3699, 869, 234, 2815, 540, 4378, 4224, 3279, 2463, 3612, 4479, 4426, 1725, 3183, 5582, 4670, 5407, 4360, 5475, 5574, 5294, 4655, 2948, 241, 4608, 5474, 5283, 880, 3604, 2399]"
0.1886308535755574,0.13370795953241554,0.06776419813671809,"[2950, 5599, 1714, 4671, 4670, 2938, 1205, 5584, 4921, 1701, 5479, 867, 5534, 4644, 5574, 5280, 330, 547, 4108, 928, 4258, 2953, 902, 1727, 254, 900, 5551, 5494, 493, 280, 5590, 5582, 551, 4893, 5314, 3237, 4681, 5598, 5553, 3580, 1683, 4621, 4431, 880, 4472, 553, 4362, 3595, 5812, 3570, 867, 5813, 890, 259, 4688, 5502, 880, 5590, 5554, 5278, 2760, 5487, 1704, 2809, 5269, 883, 2444, 4653, 4672, 1707, 1733, 1204, 5554, 2293, 2945, 867, 5570, 522, 2945, 2367, 4368, 5502, 1250, 2942, 5539, 1276, 5365, 1250, 2368, 4906, 4654, 1890, 3613, 1726, 3200, 4895, 3571, 4653, 5657, 5417, 4787, 4938, 5608, 4430, 1729, 3576, 4078, 5591, 233, 4369, 868, 1762, 539, 4132, 3300, 5504, 3699, 869, 233, 2822, 539, 4378, 4187, 3283, 2463, 3615, 4479, 4426, 1726, 3183, 5581, 4669, 5406, 4449, 5480, 5576, 5282, 4656, 2947, 241, 4364, 5475, 5282, 880, 3604, 2399]"
0.1808642273005579,0.13698040031943426,0.06688388387766862,"[2950, 5600, 1714, 4671, 4670, 3103, 1205, 5584, 4919, 1704, 4443, 924, 5534, 4644, 5574, 5280, 330, 495, 4108, 928, 4258, 2945, 901, 1711, 304, 1715, 5554, 5494, 493, 47, 5578, 5582, 551, 4893, 5314, 3235, 4682, 5598, 5555, 4665, 1682, 4600, 4432, 879, 4445, 553, 4369, 3595, 5812, 3571, 878, 5812, 888, 246, 4610, 5503, 880, 5590, 5554, 5264, 2938, 5465, 1704, 2772, 5269, 881, 2445, 4663, 417, 1710, 1689, 1204, 5554, 2289, 2947, 867, 5569, 522, 2941, 2368, 4365, 5494, 1250, 2942, 5538, 1275, 5365, 1249, 2445, 4903, 4656, 1891, 3611, 1726, 3196, 4895, 3569, 4653, 5657, 5417, 4787, 4938, 5602, 4654, 1728, 3576, 4074, 5592, 280, 4369, 868, 1762, 539, 4132, 3300, 5505, 3698, 869, 230, 2815, 538, 4339, 4234, 3372, 2463, 3607, 4483, 4439, 1726, 3183, 5579, 4667, 5406, 4438, 5480, 5576, 5282, 4652, 2947, 242, 4265, 5475, 5283, 881, 3604, 2399]"
0.20509586639712057,0.1272267981849276,0.06678568716081544,"[2950, 5599, 1714, 4662, 4669, 2947, 1204, 5584, 4916, 1704, 4447, 921, 5534, 4644, 5575, 5315, 265, 545, 4108, 928, 4258, 2952, 900, 1710, 260, 878, 5562, 5496, 493, 282, 5586, 5582, 551, 4893, 5314, 3237, 4668, 5598, 5555, 3577, 1683, 4600, 4432, 880, 4469, 553, 4362, 3556, 5818, 3577, 867, 5819, 889, 257, 4606, 5502, 880, 5590, 5554, 5278, 2948, 1691, 1704, 2774, 5268, 882, 2446, 4662, 548, 1710, 1689, 1204, 5552, 2289, 2946, 867, 5570, 522, 2945, 2367, 4365, 5494, 1249, 2942, 5538, 1276, 5366, 1250, 2479, 4937, 4654, 1890, 3607, 1726, 2945, 4895, 3571, 4651, 5657, 5417, 4787, 4938, 5600, 4689, 1729, 3576, 4074, 5591, 234, 4369, 868, 1762, 539, 4132, 3300, 5504, 3699, 869, 234, 2816, 540, 4378, 4189, 3283, 2463, 3616, 4479, 4436, 1725, 3183, 5580, 4658, 5406, 4447, 5475, 5575, 5284, 4655, 2945, 240, 4366, 5474, 5283, 881, 3604, 2399]"
0.20432577870796492,0.12412639663462605,0.0684115375455648,"[2950, 5599, 1714, 4671, 4679, 2951, 1204, 5584, 4937, 1702, 5506, 867, 5534, 4644, 5575, 5280, 266, 548, 4108, 928, 4258, 2945, 901, 1726, 261, 890, 5813, 5495, 493, 280, 5540, 5581, 551, 4893, 5314, 3237, 4668, 5597, 5553, 3576, 1683, 4621, 4431, 879, 4459, 553, 4362, 3556, 5818, 3575, 869, 5818, 888, 259, 4388, 5502, 880, 5590, 5554, 5264, 2947, 5583, 1704, 2822, 5268, 883, 2442, 4663, 890, 1710, 1691, 1203, 5554, 2293, 2947, 869, 5569, 522, 2946, 2367, 4360, 931, 1250, 2942, 5565, 1272, 5365, 1250, 2368, 4904, 4654, 1890, 3612, 1726, 2945, 4895, 3563, 4651, 5657, 5417, 4787, 4938, 5606, 4658, 1703, 3576, 4074, 5592, 232, 4366, 868, 1762, 539, 4132, 3300, 5505, 3699, 869, 233, 2825, 541, 4378, 4233, 3283, 2463, 3612, 4339, 4426, 1725, 3183, 5582, 4670, 5407, 4358, 5480, 5575, 5277, 4655, 2948, 258, 4349, 5474, 5283, 880, 3604, 2399]"
0.18907864850901532,0.1314995470918946,0.06918041748213818,"[2950, 5599, 1714, 4665, 4365, 3105, 1206, 5582, 4921, 1680, 5479, 867, 5534, 4644, 5574, 5280, 266, 548, 4108, 928, 4258, 2944, 902, 1726, 258, 880, 5562, 5494, 493, 280, 5577, 5582, 551, 4893, 5314, 3237, 4658, 5597, 5554, 3576, 1683, 4621, 4430, 885, 4451, 553, 4362, 3556, 5814, 3578, 867, 5819, 889, 246, 894, 5502, 880, 5590, 5554, 5278, 2771, 1691, 1704, 2776, 5269, 883, 2443, 4642, 900, 1705, 1727, 1204, 5553, 2293, 2946, 867, 5570, 522, 2941, 2367, 4359, 5502, 1249, 2942, 5544, 1272, 5365, 1250, 2367, 4905, 4654, 1890, 3613, 1726, 3205, 4895, 3571, 4654, 5657, 5417, 4787, 4939, 5613, 4656, 1724, 3576, 4074, 5594, 234, 4369, 868, 1762, 539, 4132, 3300, 5504, 3699, 869, 234, 2826, 540, 4377, 4189, 3283, 2463, 3615, 4479, 4426, 1726, 3183, 5582, 4670, 5407, 4452, 5474, 5576, 5283, 4654, 2947, 241, 4372, 5474, 5283, 882, 3604, 2399]"
0.2135387758663541,0.12230764238252373,0.06621607667883618,"[2950, 5599, 1714, 4665, 4385, 2943, 1205, 5581, 4938, 1680, 5503, 921, 5534, 4644, 5566, 5280, 266, 548, 4108, 928, 4258, 2945, 549, 1710, 258, 880, 5548, 5495, 493, 182, 5588, 5581, 551, 4893, 5314, 3237, 4669, 5597, 5555, 3594, 1681, 4610, 4431, 885, 4473, 553, 4363, 3557, 5813, 3570, 869, 5819, 889, 260, 499, 5502, 880, 5590, 5554, 5276, 2948, 1760, 1704, 2776, 5268, 881, 2471, 4665, 882, 1703, 1728, 1204, 5554, 2293, 2947, 867, 5569, 522, 2946, 2367, 4360, 5507, 1249, 2942, 5539, 1276, 5365, 1250, 2480, 4938, 4655, 1890, 3566, 1726, 2945, 4941, 3566, 4651, 5657, 5417, 4787, 4939, 5608, 4656, 1729, 3576, 4074, 5592, 233, 4369, 868, 1762, 539, 4132, 3300, 5505, 3699, 869, 233, 2816, 540, 4374, 4230, 3283, 2463, 3612, 4471, 4426, 1725, 3176, 5582, 4669, 5407, 4443, 5474, 5575, 5294, 4655, 2947, 241, 4608, 5475, 5283, 880, 3604, 2399]"
0.1974756561911424,0.1305848890613656,0.06599632570489591,"[2952, 5599, 1714, 4665, 4682, 2951, 1206, 5584, 4916, 1679, 5482, 921, 5534, 4644, 5574, 5280, 267, 501, 4108, 928, 4258, 2945, 909, 1711, 255, 1733, 5551, 5494, 493, 280, 5577, 5582, 551, 4893, 5314, 3235, 4658, 5597, 5555, 4665, 1683, 4621, 4433, 885, 4481, 553, 4363, 3595, 5812, 3570, 867, 5819, 887, 260, 4480, 5503, 880, 5590, 5554, 5263, 2947, 5538, 1704, 2772, 5268, 881, 2446, 4663, 550, 1705, 1692, 1204, 5553, 2291, 2947, 867, 5570, 522, 2945, 2367, 4369, 5501, 1250, 2942, 5538, 1276, 5365, 1250, 2364, 4899, 4656, 1890, 3612, 1726, 2945, 4895, 3563, 4654, 5657, 5417, 4787, 4938, 5607, 4663, 1725, 3576, 4074, 5594, 233, 4369, 868, 1762, 539, 4132, 3300, 5504, 3699, 869, 234, 2825, 540, 4376, 4225, 3282, 2463, 3615, 4479, 4437, 1725, 3183, 5581, 4671, 5406, 4447, 5480, 5576, 5282, 4654, 2948, 241, 4292, 5474, 5283, 880, 3604, 2399]"
